time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF
44,3,0.045454545454545456,0.55,3.0,3.0,3.0,3.0,21.666923980563602,0.024390243902439025,3.0,3.0,3.0,3.0,29.963992141226548,0.045454545454545456,0,100000,3.0,3.0,30.835068251274702,0.0,3.0,3.0,3.0,3.0,21.210916421378077,0.0,0,0,0,0,0,0
45,3,0.044444444444444446,0.55,2.9545454545454546,3.504545454545455,2.9545454545454546,3.504545454545455,21.86587284219987,0.024390243902439025,2.9545454545454546,3.504545454545455,2.9545454545454546,3.504545454545455,31.254739611330233,0.045454545454545456,0,100000,2.9545454545454546,3.504545454545455,31.731877393840847,0.0,2.9545454545454546,3.504545454545455,2.9545454545454546,3.504545454545455,22.76902025199585,0.0,0,0,0,0,0,0
46,3,0.043478260869565216,0.55,2.909090909090909,4.00909090909091,2.909090909090909,4.00909090909091,24.29599231497736,0.024390243902439025,2.909090909090909,4.00909090909091,2.909090909090909,4.00909090909091,31.68281558137684,0.045454545454545456,0,100000,2.909090909090909,4.00909090909091,37.18927864590693,0.0,2.909090909090909,4.00909090909091,2.909090909090909,4.00909090909091,22.962841025749697,0.0,0,0,0,0,0,0
47,3,0.0425531914893617,0.55,2.8636363636363638,4.513636363636364,2.8636363636363638,4.513636363636364,23.627578919224007,0.0425531914893617,2.8636363636363638,4.513636363636364,2.8636363636363638,4.513636363636364,33.68070740684168,0.045454545454545456,0,100000,2.8636363636363638,4.513636363636364,34.439068627259815,0.0,2.8636363636363638,4.513636363636364,2.8636363636363638,4.513636363636364,22.767027906844298,0.0,0,0,0,0,0,0
48,3,0.041666666666666664,0.55,2.8181818181818183,5.0181818181818185,2.8181818181818183,5.0181818181818185,22.916680487828007,0.0425531914893617,2.8181818181818183,5.0181818181818185,2.8181818181818183,5.0181818181818185,35.31911133349658,0.045454545454545456,0,100000,2.8181818181818183,5.0181818181818185,33.85099213272828,0.0,2.8181818181818183,5.0181818181818185,2.8181818181818183,5.0181818181818185,22.49200747605436,0.0,0,0,0,0,0,0
49,3,0.04081632653061224,0.55,2.7727272727272725,5.522727272727273,2.7727272727272725,5.522727272727273,21.74378589663624,0.0425531914893617,2.7727272727272725,5.522727272727273,2.7727272727272725,5.522727272727273,35.058880867040834,0.045454545454545456,0,100000,2.7727272727272725,5.522727272727273,32.36077648110433,0.0,2.7727272727272725,5.522727272727273,2.7727272727272725,5.522727272727273,21.952571480590546,0.0,0,0,0,0,0,0
50,4,0.06,0.55,4.0,4.0,4.0,4.0,22.22131202376314,0.0425531914893617,4.0,4.0,4.0,4.0,33.817878838707834,0.06,0,100000,4.0,4.0,30.362425428224494,0.0,2.7272727272727275,6.027272727272727,4.0,4.0,21.672044256333216,0.0,0,0,0,0,0,0
51,4,0.058823529411764705,0.55,3.94,4.49,3.94,4.49,21.91462315851985,0.0425531914893617,3.94,4.49,3.94,4.49,35.89344645354739,0.06,0,100000,3.94,4.49,30.781558029626968,0.0,3.94,4.49,3.94,4.49,21.961094770645524,0.0,0,0,0,0,0,0
52,4,0.057692307692307696,0.55,3.88,4.98,3.88,4.98,21.793756772365608,0.0425531914893617,3.88,4.98,3.88,4.98,35.67016028251096,0.06,0,100000,3.88,4.98,34.34373400104833,0.0,3.88,4.98,3.88,4.98,21.647271153418362,0.0,0,0,0,0,0,0
53,4,0.05660377358490566,0.55,3.82,5.470000000000001,3.82,5.470000000000001,21.557093798693145,0.0425531914893617,3.82,5.470000000000001,3.82,5.470000000000001,37.10468792055794,0.06,3.82,5.470000000000001,3.82,5.470000000000001,34.97304355312551,0.018867924528301886,3.82,5.470000000000001,3.82,5.470000000000001,21.474374892752092,0.0,0,100000,0,100000,7.104631665923378,0.0
