time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF
57,5,0.05263157894736842,0.5,4.711538461538462,7.211538461538462,4.711538461538462,7.211538461538462,22.541766214648362,0.05555555555555555,4.711538461538462,7.211538461538462,4.711538461538462,7.211538461538462,41.597373072898726,0.057692307692307696,4.711538461538462,7.211538461538462,4.711538461538462,7.211538461538462,33.991429992075375,0.01818181818181818,4.711538461538462,7.211538461538462,4.711538461538462,7.211538461538462,21.86986848021146,0.0,4.711538461538462,7.211538461538462,4.711538461538462,7.211538461538462,7.101872517058606,0.0
58,5,0.05172413793103448,0.5,4.653846153846154,7.653846153846153,4.653846153846154,7.653846153846153,21.836350419685505,0.05555555555555555,4.653846153846154,7.653846153846153,4.653846153846154,7.653846153846153,44.94966137547561,0.057692307692307696,4.653846153846154,7.653846153846153,4.653846153846154,7.653846153846153,33.1346184018134,0.01818181818181818,4.653846153846154,7.653846153846153,4.653846153846154,7.653846153846153,22.15767200820715,0.0,4.653846153846154,7.653846153846153,4.653846153846154,7.653846153846153,7.213549870337885,0.0
59,6,0.06779661016949153,0.5,6.0,6.0,6.0,6.0,22.158377086714133,0.05555555555555555,6.0,6.0,6.0,6.0,44.428401415952344,0.06779661016949153,6.0,6.0,6.0,6.0,32.52109715494056,0.01818181818181818,4.596153846153846,8.096153846153847,6.0,6.0,22.00760376784513,0.0,4.596153846153846,8.096153846153847,4.596153846153846,8.096153846153847,7.261088999393396,0.0
60,6,0.06666666666666667,0.5,5.932203389830509,6.432203389830509,5.932203389830509,6.432203389830509,21.77606817524577,0.05555555555555555,5.932203389830509,6.432203389830509,5.932203389830509,6.432203389830509,45.30256624535732,0.06779661016949153,5.932203389830509,6.432203389830509,5.932203389830509,6.432203389830509,31.447996046233804,0.01818181818181818,5.932203389830509,6.432203389830509,5.932203389830509,6.432203389830509,21.18684042907866,0.0,5.932203389830509,6.432203389830509,5.932203389830509,6.432203389830509,7.533961482971571,0.0
61,6,0.06557377049180328,0.5,5.864406779661017,6.864406779661017,5.864406779661017,6.864406779661017,22.43263302762432,0.05555555555555555,5.864406779661017,6.864406779661017,5.864406779661017,6.864406779661017,47.043426313786,0.06779661016949153,5.864406779661017,6.864406779661017,5.864406779661017,6.864406779661017,33.36584659610351,0.01818181818181818,5.864406779661017,6.864406779661017,5.864406779661017,6.864406779661017,21.467195435220905,0.0,5.864406779661017,6.864406779661017,5.864406779661017,6.864406779661017,7.159245947520024,0.0
62,6,0.06451612903225806,0.5,5.796610169491525,7.296610169491526,5.796610169491525,7.296610169491526,26.728682541828892,0.06451612903225806,5.796610169491525,7.296610169491526,5.796610169491525,7.296610169491526,45.261705944583355,0.06779661016949153,5.796610169491525,7.296610169491526,5.796610169491525,7.296610169491526,32.02865436555287,0.01818181818181818,5.796610169491525,7.296610169491526,5.796610169491525,7.296610169491526,21.392630347334638,0.016129032258064516,5.796610169491525,7.296610169491526,5.796610169491525,7.296610169491526,7.359436104174136,0.016129032258064516
63,6,0.06349206349206349,0.5,5.728813559322034,7.728813559322034,5.728813559322034,7.728813559322034,24.67590229043313,0.06451612903225806,5.728813559322034,7.728813559322034,5.728813559322034,7.728813559322034,48.198090781815324,0.06779661016949153,5.728813559322034,7.728813559322034,5.728813559322034,7.728813559322034,31.590267227672268,0.01818181818181818,5.728813559322034,7.728813559322034,5.728813559322034,7.728813559322034,22.249507976165354,0.016129032258064516,5.728813559322034,7.728813559322034,5.728813559322034,7.728813559322034,7.370104284763022,0.016129032258064516
64,6,0.0625,0.5,5.661016949152542,8.161016949152543,5.661016949152542,8.161016949152543,23.780702206852137,0.06451612903225806,5.661016949152542,8.161016949152543,5.661016949152542,8.161016949152543,52.27525263379898,0.06779661016949153,5.661016949152542,8.161016949152543,5.661016949152542,8.161016949152543,31.28093004446069,0.01818181818181818,5.661016949152542,8.161016949152543,5.661016949152542,8.161016949152543,21.78800613368687,0.016129032258064516,5.661016949152542,8.161016949152543,5.661016949152542,8.161016949152543,7.19086284863036,0.016129032258064516
65,6,0.06153846153846154,0.5,5.593220338983051,8.593220338983052,5.593220338983051,8.593220338983052,22.056515990512956,0.06451612903225806,5.593220338983051,8.593220338983052,5.593220338983051,8.593220338983052,53.246052115874186,0.06779661016949153,5.593220338983051,8.593220338983052,5.593220338983051,8.593220338983052,30.952623611918344,0.01818181818181818,5.593220338983051,8.593220338983052,5.593220338983051,8.593220338983052,21.66925403590442,0.016129032258064516,5.593220338983051,8.593220338983052,5.593220338983051,8.593220338983052,7.57918095269074,0.016129032258064516
66,6,0.06060606060606061,0.5,5.52542372881356,9.025423728813559,5.52542372881356,9.025423728813559,22.065702349603388,0.06451612903225806,5.52542372881356,9.025423728813559,5.52542372881356,9.025423728813559,52.58307890932714,0.06779661016949153,5.52542372881356,9.025423728813559,5.52542372881356,9.025423728813559,32.26922444184319,0.01818181818181818,5.52542372881356,9.025423728813559,5.52542372881356,9.025423728813559,21.645180839848287,0.016129032258064516,5.52542372881356,9.025423728813559,5.52542372881356,9.025423728813559,7.643263698959524,0.016129032258064516
67,8,0.07462686567164178,0.5,8.0,8.0,8.0,8.0,25.46852488591913,0.06451612903225806,8.0,8.0,8.0,8.0,50.611460378089674,0.07462686567164178,8.0,8.0,8.0,8.0,32.11960224455077,0.029850746268656716,8.0,8.0,8.0,8.0,21.68260107190476,0.016129032258064516,5.4576271186440675,9.457627118644067,8.0,8.0,7.697515856091933,0.016129032258064516
68,8,0.07352941176470588,0.5,7.925373134328359,8.425373134328359,7.925373134328359,8.425373134328359,23.787258037928645,0.06451612903225806,7.925373134328359,8.425373134328359,7.925373134328359,8.425373134328359,50.69329809595875,0.07462686567164178,7.925373134328359,8.425373134328359,7.925373134328359,8.425373134328359,31.205115980015837,0.029850746268656716,7.925373134328359,8.425373134328359,7.925373134328359,8.425373134328359,22.2022801838213,0.016129032258064516,7.925373134328359,8.425373134328359,7.925373134328359,8.425373134328359,7.395529943948146,0.016129032258064516
