time,queue length n,outflow,inflow,AtoB Lead st,AtoB Lead ut,AtoB last st,AtoB last ut,AtoBTT,AtoBEF,BtoA Lead st,BtoA Lead ut,BtoA last st,BtoA last ut,BtoATT,BtoAEF,AtoC Lead st,AtoC Lead ut,AtoC last st,AtoC last ut,AtoCTT,AtoCEF,BtoC Lead st,BtoC Lead ut,BtoC last st,BtoC last ut,BtoCTT,BtoCEF,CtoCright Lead st,CtoCright Lead ut,CtoCright last st,CtoCright last ut,CtoCrightTT,CtoCrightEF
67,7,0.07462686567164178,0.55,6.682539682539683,8.882539682539683,6.682539682539683,8.882539682539683,22.072443970230243,0.06557377049180328,6.682539682539683,8.882539682539683,6.682539682539683,8.882539682539683,49.47498525877017,0.07936507936507936,6.682539682539683,8.882539682539683,6.682539682539683,8.882539682539683,32.42164620479843,0.018867924528301886,6.682539682539683,8.882539682539683,6.682539682539683,8.882539682539683,21.5864634868104,0.015625,6.682539682539683,8.882539682539683,6.682539682539683,8.882539682539683,7.762905035632438,0.015384615384615385
68,7,0.07352941176470588,0.55,6.603174603174603,9.353174603174603,6.603174603174603,9.353174603174603,26.080980912258212,0.07352941176470588,6.603174603174603,9.353174603174603,6.603174603174603,9.353174603174603,49.159898703178605,0.07936507936507936,6.603174603174603,9.353174603174603,6.603174603174603,9.353174603174603,32.44430291685336,0.018867924528301886,6.603174603174603,9.353174603174603,6.603174603174603,9.353174603174603,22.673458169892594,0.015625,6.603174603174603,9.353174603174603,6.603174603174603,9.353174603174603,7.281734226307203,0.015384615384615385
69,8,0.08695652173913043,0.55,8.0,8.0,8.0,8.0,25.02061976417647,0.07352941176470588,8.0,8.0,8.0,8.0,47.88449156306144,0.08695652173913043,8.0,8.0,8.0,8.0,32.227231970642514,0.028985507246376812,8.0,8.0,8.0,8.0,21.53890811255784,0.015625,6.523809523809524,9.823809523809524,6.523809523809524,9.823809523809524,7.139064247809349,0.015384615384615385
70,8,0.08571428571428572,0.55,7.913043478260869,8.46304347826087,7.913043478260869,8.46304347826087,23.773126126416507,0.07352941176470588,7.913043478260869,8.46304347826087,7.913043478260869,8.46304347826087,51.69457570971389,0.08695652173913043,7.913043478260869,8.46304347826087,7.913043478260869,8.46304347826087,30.71676481621169,0.028985507246376812,7.913043478260869,8.46304347826087,7.913043478260869,8.46304347826087,21.622240416334932,0.02857142857142857,7.913043478260869,8.46304347826087,7.913043478260869,8.46304347826087,7.632834433504153,0.015384615384615385
71,8,0.08450704225352113,0.55,7.826086956521739,8.92608695652174,7.826086956521739,8.92608695652174,22.319778278170627,0.07352941176470588,7.826086956521739,8.92608695652174,7.826086956521739,8.92608695652174,49.47301512083708,0.08695652173913043,7.826086956521739,8.92608695652174,7.826086956521739,8.92608695652174,34.07041323360328,0.028985507246376812,7.826086956521739,8.92608695652174,7.826086956521739,8.92608695652174,21.939641949574057,0.02857142857142857,7.826086956521739,8.92608695652174,7.826086956521739,8.92608695652174,7.277735677607868,0.015384615384615385
72,8,0.08333333333333333,0.55,7.739130434782608,9.389130434782608,7.739130434782608,9.389130434782608,22.376792988502046,0.07352941176470588,7.739130434782608,9.389130434782608,7.739130434782608,9.389130434782608,50.081050500061465,0.08695652173913043,7.739130434782608,9.389130434782608,7.739130434782608,9.389130434782608,32.94794511630288,0.028985507246376812,7.739130434782608,9.389130434782608,7.739130434782608,9.389130434782608,21.234350835926737,0.02857142857142857,7.739130434782608,9.389130434782608,7.739130434782608,9.389130434782608,7.128657060898712,0.027777777777777776
73,8,0.0821917808219178,0.55,7.6521739130434785,9.852173913043478,7.6521739130434785,9.852173913043478,21.724993696066583,0.07352941176470588,7.6521739130434785,9.852173913043478,7.6521739130434785,9.852173913043478,53.853410127645674,0.08695652173913043,7.6521739130434785,9.852173913043478,7.6521739130434785,9.852173913043478,33.24570328903809,0.0410958904109589,7.6521739130434785,9.852173913043478,7.6521739130434785,9.852173913043478,21.643914596813975,0.02857142857142857,7.6521739130434785,9.852173913043478,7.6521739130434785,9.852173913043478,7.709949696027448,0.027777777777777776
74,8,0.08108108108108109,0.55,7.565217391304348,10.315217391304348,7.565217391304348,10.315217391304348,21.80075007761759,0.07352941176470588,7.565217391304348,10.315217391304348,7.565217391304348,10.315217391304348,53.21122438956331,0.08695652173913043,7.565217391304348,10.315217391304348,7.565217391304348,10.315217391304348,34.18842125512571,0.0410958904109589,7.565217391304348,10.315217391304348,7.565217391304348,10.315217391304348,21.65368003578892,0.02857142857142857,7.565217391304348,10.315217391304348,7.565217391304348,10.315217391304348,7.465728890021927,0.027777777777777776
75,8,0.08,0.55,7.478260869565218,10.778260869565218,7.478260869565218,10.778260869565218,21.751243830362114,0.07352941176470588,7.478260869565218,10.778260869565218,7.478260869565218,10.778260869565218,56.092296367831835,0.08695652173913043,7.478260869565218,10.778260869565218,7.478260869565218,10.778260869565218,32.722951059264034,0.0410958904109589,7.478260869565218,10.778260869565218,7.478260869565218,10.778260869565218,21.647076460470394,0.02857142857142857,7.478260869565218,10.778260869565218,7.478260869565218,10.778260869565218,7.48373072639793,0.027777777777777776
76,10,0.09210526315789473,0.55,10.0,10.0,10.0,10.0,21.974727723707876,0.07352941176470588,10.0,10.0,10.0,10.0,58.76643311625024,0.09210526315789473,7.391304347826087,11.241304347826087,10.0,10.0,32.08603284889651,0.0410958904109589,7.391304347826087,11.241304347826087,7.391304347826087,11.241304347826087,21.597135272668666,0.039473684210526314,7.391304347826087,11.241304347826087,7.391304347826087,11.241304347826087,7.580219805230873,0.027777777777777776
77,10,0.09090909090909091,0.55,9.907894736842104,10.457894736842105,9.907894736842104,10.457894736842105,25.498915800769435,0.07792207792207792,9.907894736842104,10.457894736842105,9.907894736842104,10.457894736842105,54.66184033321243,0.09210526315789473,9.907894736842104,10.457894736842105,9.907894736842104,10.457894736842105,31.73105152775975,0.0410958904109589,9.907894736842104,10.457894736842105,9.907894736842104,10.457894736842105,21.523539250761573,0.039473684210526314,9.907894736842104,10.457894736842105,9.907894736842104,10.457894736842105,7.467294745943525,0.03896103896103896
78,10,0.08974358974358974,0.55,9.81578947368421,10.91578947368421,9.81578947368421,10.91578947368421,24.111299279143875,0.07792207792207792,9.81578947368421,10.91578947368421,9.81578947368421,10.91578947368421,57.33823712591434,0.09210526315789473,9.81578947368421,10.91578947368421,9.81578947368421,10.91578947368421,33.20338400672631,0.0410958904109589,9.81578947368421,10.91578947368421,9.81578947368421,10.91578947368421,21.652920560031216,0.039473684210526314,9.81578947368421,10.91578947368421,9.81578947368421,10.91578947368421,7.3223139475638535,0.03896103896103896
79,10,0.08860759493670886,0.55,9.723684210526315,11.373684210526315,9.723684210526315,11.373684210526315,22.98499214104393,0.07792207792207792,9.723684210526315,11.373684210526315,9.723684210526315,11.373684210526315,59.56012431560728,0.09210526315789473,9.723684210526315,11.373684210526315,9.723684210526315,11.373684210526315,32.252345808447245,0.05063291139240506,9.723684210526315,11.373684210526315,9.723684210526315,11.373684210526315,21.695058357750597,0.039473684210526314,9.723684210526315,11.373684210526315,9.723684210526315,11.373684210526315,7.291855141850865,0.03896103896103896
80,10,0.0875,0.55,9.631578947368421,11.83157894736842,9.631578947368421,11.83157894736842,21.672562288398492,0.07792207792207792,9.631578947368421,11.83157894736842,9.631578947368421,11.83157894736842,57.99211781348127,0.09210526315789473,9.631578947368421,11.83157894736842,9.631578947368421,11.83157894736842,31.081460389580172,0.05063291139240506,9.631578947368421,11.83157894736842,9.631578947368421,11.83157894736842,22.020330600347606,0.039473684210526314,9.631578947368421,11.83157894736842,9.631578947368421,11.83157894736842,7.579802078357838,0.03896103896103896
81,10,0.08641975308641975,0.55,9.539473684210526,12.289473684210527,9.539473684210526,12.289473684210527,22.16846602141133,0.07792207792207792,9.539473684210526,12.289473684210527,9.539473684210526,12.289473684210527,63.227571845169976,0.09210526315789473,9.539473684210526,12.289473684210527,9.539473684210526,12.289473684210527,30.754278523843144,0.05063291139240506,9.539473684210526,12.289473684210527,9.539473684210526,12.289473684210527,21.822751458803353,0.039473684210526314,9.539473684210526,12.289473684210527,9.539473684210526,12.289473684210527,7.471277810036073,0.04938271604938271
